-7.5,4.5
-7.5,5.
-7.5,5.5
-7.5,6.
-7.5,6.5
-7.5,7.
-7.5,7.5
-7.5,8.
-7.5,8.5
-7.5,9.
-7.5,9.5
-7.5,10.
-7.5,10.5
-7.5,11.
-7.5,11.5
-7.5,12.
-7.5,12.5
-7.5,13.
-7.5,13.5
-7.5,14.
-7.5,14.5
-7.5,15.
-7.5,15.5
-7.5,16.
-7.5,16.5
-7.5,17.
-7.5,17.5
-7.5,18.
-7.5,18.5
-7.5,19.
-7.5,19.5
-7.5,20.
-7.5,20.5
-7.5,21.
-7.5,21.5
-7.5,22.
-7.5,22.5
-7.5,23.
-7.5,23.5
-7.5,24.
-7.5,24.5
-7.5,25.
-7.,-25.
-7.,-24.5
-7.,-24.
-7.,-23.5
-7.,-23.
-7.,-22.5
-7.,-22.
-7.,-21.5
-7.,-21.
-7.,-20.5
-7.,-20.
-7.,-19.5
-7.,-19.
-7.,-18.5
-7.,-18.
-7.,-17.5
-7.,-17.
-7.,-16.5
-7.,-16.
-7.,-15.5
-7.,-15.
-7.,-14.5
-7.,-14.
-7.,-13.5
-7.,-13.
-7.,-12.5
-7.,-12.
-7.,-11.5
-7.,-11.
-7.,-10.5
-7.,-10.
-7.,-9.5
-7.,-9.
-7.,-8.5
-7.,-8.
-7.,-7.5
-7.,-7.
-7.,-6.5
-7.,-6.
-7.,-5.5
-7.,-5.
-7.,-4.5
-7.,-4.
-7.,-3.5
-7.,-3.
-7.,-2.5
-7.,-2.
-7.,-1.5
-7.,-1.
-7.,-0.5
-7.,0.
-7.,0.5
-7.,1.
-7.,1.5
-7.,2.
-7.,2.5
-7.,3.
-7.,3.5
-7.,4.
-7.,4.5
-7.,5.
-7.,5.5
-7.,6.
-7.,6.5
-7.,7.
-7.,7.5
-7.,8.
-7.,8.5
-7.,9.
-7.,9.5
-7.,10.
-7.,10.5
-7.,11.
-7.,11.5
-7.,12.
-7.,12.5
-7.,13.
-7.,13.5
-7.,14.
-7.,14.5
-7.,15.
-7.,15.5
-7.,16.
-7.,16.5
-7.,17.
-7.,17.5
-7.,18.
-7.,18.5
-7.,19.
-7.,19.5
-7.,20.
-7.,20.5
-7.,21.
-7.,21.5
-7.,22.
-7.,22.5
-7.,23.
-7.,23.5
-7.,24.
-7.,24.5
-7.,25.
-6.5,-25.
-6.5,-24.5
-6.5,-24.
-6.5,-23.5
-6.5,-23.
-6.5,-22.5
-6.5,-22.
-6.5,-21.5
-6.5,-21.
-6.5,-20.5
-6.5,-20.
-6.5,-19.5
-6.5,-19.
-6.5,-18.5
-6.5,-18.
-6.5,-17.5
-6.5,-17.
-6.5,-16.5
-6.5,-16.
-6.5,-15.5
-6.5,-15.
-6.5,-14.5
-6.5,-14.
-6.5,-13.5
-6.5,-13.
-6.5,-12.5
-6.5,-12.
-6.5,-11.5
-6.5,-11.
-6.5,-10.5
-6.5,-10.
-6.5,-9.5
-6.5,-9.
-6.5,-8.5
-6.5,-8.
-6.5,-7.5
-6.5,-7.
-6.5,-6.5
-6.5,-6.
-6.5,-5.5
-6.5,-5.
-6.5,-4.5
-6.5,-4.
-6.5,-3.5
-6.5,-3.
-6.5,-2.5
-6.5,-2.
-6.5,-1.5
-6.5,-1.
-6.5,-0.5
-6.5,0.
-6.5,0.5
-6.5,1.
-6.5,1.5
-6.5,2.
-6.5,2.5
-6.5,3.
-6.5,3.5
-6.5,4.
-6.5,4.5
-6.5,5.
-6.5,5.5
-6.5,6.
-6.5,6.5
-6.5,7.
-6.5,7.5
-6.5,8.
-6.5,8.5
-6.5,9.
-6.5,9.5
-6.5,10.
-6.5,10.5
-6.5,11.
-6.5,11.5
-6.5,12.
-6.5,12.5
-6.5,13.
-6.5,13.5
-6.5,14.
-6.5,14.5
-6.5,15.
-6.5,15.5
-6.5,16.
-6.5,16.5
-6.5,17.
-6.5,17.5
-6.5,18.
-6.5,18.5
-6.5,19.
-6.5,19.5
-6.5,20.
-6.5,20.5
-6.5,21.
-6.5,21.5
-6.5,22.
-6.5,22.5
-6.5,23.
-6.5,23.5
-6.5,24.
-6.5,24.5
-6.5,25.
-6.,-25.
-6.,-24.5
-6.,-24.
-6.,-23.5
-6.,-23.
-6.,-22.5
-6.,-22.
-6.,-21.5
-6.,-21.
-6.,-20.5
-6.,-20.
-6.,-19.5
-6.,-19.
-6.,-18.5
-6.,-18.
-6.,-17.5
-6.,-17.
-6.,-16.5
-6.,-16.
-6.,-15.5
-6.,-15.
-6.,-14.5
-6.,-14.
-6.,-13.5
-6.,-13.
-6.,-12.5
-6.,-12.
-6.,-11.5
-6.,-11.
-6.,-10.5
-6.,-10.
-6.,-9.5
-6.,-9.
-6.,-8.5
-6.,-8.
-6.,-7.5
-6.,-7.
-6.,-6.5
-6.,-6.
-6.,-5.5
-6.,-5.
-6.,-4.5
-6.,-4.
-6.,-3.5
-6.,-3.
-6.,-2.5
-6.,-2.
-6.,-1.5
-6.,-1.
-6.,-0.5
-6.,0.
-6.,0.5
-6.,1.
-6.,1.5
-6.,2.
-6.,2.5
-6.,3.
-6.,3.5
-6.,4.
-6.,4.5
-6.,5.
-6.,5.5
-6.,6.
-6.,6.5
-6.,7.
-6.,7.5
-6.,8.
-6.,8.5
-6.,9.
-6.,9.5
-6.,10.
-6.,10.5
-6.,11.
-6.,11.5
-6.,12.
-6.,12.5
-6.,13.
-6.,13.5
-6.,14.
-6.,14.5
-6.,15.
-6.,15.5
-6.,16.
-6.,16.5
-6.,17.
-6.,17.5
-6.,18.
-6.,18.5
-6.,19.
-6.,19.5
-6.,20.
-6.,20.5
-6.,21.
-6.,21.5
-6.,22.
-6.,22.5
-6.,23.
-6.,23.5
-6.,24.
-6.,24.5
-6.,25.
-5.5,-25.
-5.5,-24.5
-5.5,-24.
-5.5,-23.5
-5.5,-23.
-5.5,-22.5
-5.5,-22.
-5.5,-21.5
-5.5,-21.
-5.5,-20.5
-5.5,-20.
-5.5,-19.5
-5.5,-19.
-5.5,-18.5
-5.5,-18.
-5.5,-17.5
-5.5,-17.
-5.5,-16.5
-5.5,-16.
-5.5,-15.5
-5.5,-15.
-5.5,-14.5
-5.5,-14.
-5.5,-13.5
-5.5,-13.
-5.5,-12.5
-5.5,-12.
-5.5,-11.5
-5.5,-11.
-5.5,-10.5
-5.5,-10.
-5.5,-9.5
-5.5,-9.
-5.5,-8.5
-5.5,-8.
-5.5,-7.5
-5.5,-7.
-5.5,-6.5
-5.5,-6.
-5.5,-5.5
-5.5,-5.
-5.5,-4.5
-5.5,-4.
-5.5,-3.5
-5.5,-3.
-5.5,-2.5
-5.5,-2.
-5.5,-1.5
-5.5,-1.
-5.5,-0.5
-5.5,0.
-5.5,0.5
-5.5,1.
-5.5,1.5
-5.5,2.
-5.5,2.5
-5.5,3.
-5.5,3.5
-5.5,4.
-5.5,4.5
-5.5,5.
-5.5,5.5
-5.5,6.
-5.5,6.5
-5.5,7.
-5.5,7.5
-5.5,8.
-5.5,8.5
-5.5,9.
-5.5,9.5
-5.5,10.
-5.5,10.5
-5.5,11.
-5.5,11.5
-5.5,12.
-5.5,12.5
-5.5,13.
-5.5,13.5
-5.5,14.
-5.5,14.5
-5.5,15.
-5.5,15.5
-5.5,16.
-5.5,16.5
-5.5,17.
-5.5,17.5
-5.5,18.
-5.5,18.5
-5.5,19.
-5.5,19.5
-5.5,20.
-5.5,20.5
-5.5,21.
-5.5,21.5
-5.5,22.
-5.5,22.5
-5.5,23.
-5.5,23.5
-5.5,24.
-5.5,24.5
-5.5,25.
-5.,-25.
-5.,-24.5
-5.,-24.
-5.,-23.5
-5.,-23.
-5.,-22.5
-5.,-22.
-5.,-21.5
-5.,-21.
-5.,-20.5
-5.,-20.
-5.,-19.5
-5.,-19.
-5.,-18.5
-5.,-18.
-5.,-17.5
-5.,-17.
-5.,-16.5
-5.,-16.
-5.,-15.5
-5.,-15.
-5.,-14.5
-5.,-14.
-5.,-13.5
-5.,-13.
-5.,-12.5
-5.,-12.
-5.,-11.5
-5.,-11.
-5.,-10.5
-5.,-10.
-5.,-9.5
-5.,-9.
-5.,-8.5
-5.,-8.
-5.,-7.5
-5.,-7.
-5.,-6.5
-5.,-6.
-5.,-5.5
-5.,-5.
-5.,-4.5
-5.,-4.
-5.,-3.5
-5.,-3.
-5.,-2.5
-5.,-2.
-5.,-1.5
-5.,-1.
-5.,-0.5
-5.,0.
-5.,0.5
-5.,1.
-5.,1.5
-5.,2.
-5.,2.5
-5.,3.
-5.,3.5
-5.,4.
-5.,4.5
-5.,5.
-5.,5.5
-5.,6.
-5.,6.5
-5.,7.
-5.,7.5
-5.,8.
-5.,8.5
-5.,9.
-5.,9.5
-5.,10.
-5.,10.5
-5.,11.
-5.,11.5
-5.,12.
-5.,12.5
-5.,13.
-5.,13.5
-5.,14.
-5.,14.5
-5.,15.
-5.,15.5
-5.,16.
-5.,16.5
-5.,17.
-5.,17.5
-5.,18.
-5.,18.5
-5.,19.
-5.,19.5
-5.,20.
-5.,20.5
-5.,21.
-5.,21.5
-5.,22.
-5.,22.5
-5.,23.
-5.,23.5
-5.,24.
-5.,24.5
-5.,25.
-4.5,-25.
-4.5,-24.5
-4.5,-24.
-4.5,-23.5
-4.5,-23.
-4.5,-22.5
-4.5,-22.
-4.5,-21.5
-4.5,-21.
-4.5,-20.5
-4.5,-20.
-4.5,-19.5
-4.5,-19.
-4.5,-18.5
-4.5,-18.
-4.5,-17.5
-4.5,-17.
-4.5,-16.5
-4.5,-16.
-4.5,-15.5
-4.5,-15.
-4.5,-14.5
-4.5,-14.
-4.5,-13.5
-4.5,-13.
-4.5,-12.5
-4.5,-12.
-4.5,-11.5
-4.5,-11.
-4.5,-10.5
-4.5,-10.
-4.5,-9.5
-4.5,-9.
-4.5,-8.5
-4.5,-8.
-4.5,-7.5
-4.5,-7.
-4.5,-6.5
-4.5,-6.
-4.5,-5.5
-4.5,-5.
-4.5,-4.5
-4.5,-4.
-4.5,-3.5
-4.5,-3.
-4.5,-2.5
-4.5,-2.
-4.5,-1.5
-4.5,-1.
-4.5,-0.5
-4.5,0.
-4.5,0.5
-4.5,1.
-4.5,1.5
-4.5,2.
-4.5,2.5
-4.5,3.
-4.5,3.5
-4.5,4.
-4.5,4.5
-4.5,5.
-4.5,5.5
-4.5,6.
-4.5,6.5
-4.5,7.
-4.5,7.5
-4.5,8.
-4.5,8.5
-4.5,9.
-4.5,9.5
-4.5,10.
-4.5,10.5
-4.5,11.
-4.5,11.5
-4.5,12.
-4.5,12.5
-4.5,13.
-4.5,13.5
-4.5,14.
-4.5,14.5
-4.5,15.
-4.5,15.5
-4.5,16.
-4.5,16.5
-4.5,17.
-4.5,17.5
-4.5,18.
-4.5,18.5
-4.5,19.
-4.5,19.5
-4.5,20.
-4.5,20.5
-4.5,21.
-4.5,21.5
-4.5,22.
-4.5,22.5
-4.5,23.
-4.5,23.5
-4.5,24.
-4.5,24.5
-4.5,25.
-4.,-25.
-4.,-24.5
-4.,-24.
-4.,-23.5
-4.,-23.
-4.,-22.5
-4.,-22.
-4.,-21.5
-4.,-21.
-4.,-20.5
-4.,-20.
-4.,-19.5
-4.,-19.
-4.,-18.5
-4.,-18.
-4.,-17.5
-4.,-17.
-4.,-16.5
-4.,-16.
-4.,-15.5
-4.,-15.
-4.,-14.5
-4.,-14.
-4.,-13.5
-4.,-13.
-4.,-12.5
-4.,-12.
-4.,-11.5
-4.,-11.
-4.,-10.5
-4.,-10.
-4.,-9.5
-4.,-9.
-4.,-8.5
-4.,-8.
-4.,-7.5
-4.,-7.
-4.,-6.5
-4.,-6.
-4.,-5.5
-4.,-5.
-4.,-4.5
-4.,-4.
-4.,-3.5
-4.,-3.
-4.,-2.5
-4.,-2.
-4.,-1.5
-4.,-1.
-4.,-0.5
-4.,0.
-4.,0.5
-4.,1.
-4.,1.5
-4.,2.
-4.,2.5
-4.,3.
-4.,3.5
-4.,4.
-4.,4.5
-4.,5.
-4.,5.5
-4.,6.
-4.,6.5
-4.,7.
-4.,7.5
-4.,8.
-4.,8.5
-4.,9.
-4.,9.5
-4.,10.
-4.,10.5
-4.,11.
-4.,11.5
-4.,12.
-4.,12.5
-4.,13.
-4.,13.5
-4.,14.
-4.,14.5
-4.,15.
-4.,15.5
-4.,16.
-4.,16.5
-4.,17.
-4.,17.5
-4.,18.
-4.,18.5
-4.,19.
-4.,19.5
-4.,20.
-4.,20.5
-4.,21.
-4.,21.5
-4.,22.
-4.,22.5
-4.,23.
-4.,23.5
-4.,24.
-4.,24.5
-4.,25.
-3.5,-25.
-3.5,-24.5
-3.5,-24.
-3.5,-23.5
-3.5,-23.
-3.5,-22.5
-3.5,-22.
-3.5,-21.5
-3.5,-21.
-3.5,-20.5
-3.5,-20.
-3.5,-19.5
-3.5,-19.
-3.5,-18.5
-3.5,-18.
-3.5,-17.5
-3.5,-17.
-3.5,-16.5
-3.5,-16.
-3.5,-15.5
-3.5,-15.
-3.5,-14.5
-3.5,-14.
-3.5,-13.5
-3.5,-13.
-3.5,-12.5
-3.5,-12.
-3.5,-11.5
-3.5,-11.
-3.5,-10.5
-3.5,-10.
-3.5,-9.5
-3.5,-9.
-3.5,-8.5
-3.5,-8.
-3.5,-7.5
-3.5,-7.
-3.5,-6.5
-3.5,-6.
-3.5,-5.5
-3.5,-5.
-3.5,-4.5
-3.5,-4.
-3.5,-3.5
-3.5,-3.
-3.5,-2.5
-3.5,-2.
-3.5,-1.5
-3.5,-1.
-3.5,-0.5
-3.5,0.
-3.5,0.5
-3.5,1.
-3.5,1.5
-3.5,2.
-3.5,2.5
-3.5,3.
-3.5,3.5
-3.5,4.
-3.5,4.5
-3.5,5.
-3.5,5.5
-3.5,6.
-3.5,6.5
-3.5,7.
-3.5,7.5
-3.5,8.
-3.5,8.5
-3.5,9.
-3.5,9.5
-3.5,10.
-3.5,10.5
-3.5,11.
-3.5,11.5
-3.5,12.
-3.5,12.5
-3.5,13.
-3.5,13.5
-3.5,14.
-3.5,14.5
-3.5,15.
-3.5,15.5
-3.5,16.
-3.5,16.5
-3.5,17.
-3.5,17.5
-3.5,18.
-3.5,18.5
-3.5,19.
-3.5,19.5
-3.5,20.
-3.5,20.5
-3.5,21.
-3.5,21.5
-3.5,22.
-3.5,22.5
-3.5,23.
-3.5,23.5
-3.5,24.
-3.5,24.5
-3.5,25.
-3.,-25.
-3.,-24.5
-3.,-24.
-3.,-23.5
-3.,-23.
-3.,-22.5
-3.,-22.
-3.,-21.5
-3.,-21.
-3.,-20.5
-3.,-20.
-3.,-19.5
-3.,-19.
-3.,-18.5
-3.,-18.
-3.,-17.5
-3.,-17.
-3.,-16.5
-3.,-16.
-3.,-15.5
-3.,-15.
-3.,-14.5
-3.,-14.
-3.,-13.5
-3.,-13.
-3.,-12.5
-3.,-12.
-3.,-11.5
-3.,-11.
-3.,-10.5
-3.,-10.
-3.,-9.5
-3.,-9.
-3.,-8.5
-3.,-8.
-3.,-7.5
-3.,-7.
-3.,-6.5
-3.,-6.
-3.,-5.5
-3.,-5.
-3.,-4.5
-3.,-4.
-3.,-3.5
-3.,-3.
-3.,-2.5
-3.,-2.
-3.,-1.5
-3.,-1.
-3.,-0.5
-3.,0.
-3.,0.5
-3.,1.
-3.,1.5
-3.,2.
-3.,2.5
-3.,3.
-3.,3.5
-3.,4.
-3.,4.5
-3.,5.
-3.,5.5
-3.,6.
-3.,6.5
-3.,7.
-3.,7.5
-3.,8.
-3.,8.5
-3.,9.
-3.,9.5
-3.,10.
-3.,10.5
-3.,11.
-3.,11.5
-3.,12.
-3.,12.5
-3.,13.
-3.,13.5
-3.,14.
-3.,14.5
-3.,15.
-3.,15.5
-3.,16.
-3.,16.5
-3.,17.
-3.,17.5
-3.,18.
-3.,18.5
-3.,19.
-3.,19.5
-3.,20.
-3.,20.5
-3.,21.
-3.,21.5
-3.,22.
-3.,22.5
-3.,23.
-3.,23.5
-3.,24.
-3.,24.5
-3.,25.
-2.5,-25.
-2.5,-24.5
-2.5,-24.
-2.5,-23.5
-2.5,-23.
-2.5,-22.5
-2.5,-22.
-2.5,-21.5
-2.5,-21.
-2.5,-20.5
-2.5,-20.
-2.5,-19.5
-2.5,-19.
-2.5,-18.5
-2.5,-18.
-2.5,-17.5
-2.5,-17.
-2.5,-16.5
-2.5,-16.
-2.5,-15.5
-2.5,-15.
-2.5,-14.5
-2.5,-14.
-2.5,-13.5
-2.5,-13.
-2.5,-12.5
-2.5,-12.
-2.5,-11.5
-2.5,-11.
-2.5,-10.5
-2.5,-10.
-2.5,-9.5
-2.5,-9.
-2.5,-8.5
-2.5,-8.
-2.5,-7.5
-2.5,-7.
-2.5,-6.5
-2.5,-6.
-2.5,-5.5
-2.5,-5.
-2.5,-4.5
-2.5,-4.
-2.5,-3.5
-2.5,-3.
-2.5,-2.5
-2.5,-2.
-2.5,-1.5
-2.5,-1.
-2.5,-0.5
-2.5,0.
-2.5,0.5
-2.5,1.
-2.5,1.5
-2.5,2.
-2.5,2.5
-2.5,3.
-2.5,3.5
-2.5,4.
-2.5,4.5
-2.5,5.
-2.5,5.5
-2.5,6.
-2.5,6.5
-2.5,7.
-2.5,7.5
-2.5,8.
-2.5,8.5
-2.5,9.
-2.5,9.5
-2.5,10.
-2.5,10.5
-2.5,11.
-2.5,11.5
-2.5,12.
-2.5,12.5
-2.5,13.
-2.5,13.5
-2.5,14.
-2.5,14.5
-2.5,15.
-2.5,15.5
-2.5,16.
-2.5,16.5
-2.5,17.
-2.5,17.5
-2.5,18.
-2.5,18.5
-2.5,19.
-2.5,19.5
-2.5,20.
-2.5,20.5
-2.5,21.
-2.5,21.5
-2.5,22.
-2.5,22.5
-2.5,23.
-2.5,23.5
-2.5,24.
-2.5,24.5
-2.5,25.
-2.,-25.
-2.,-24.5
-2.,-24.
-2.,-23.5
-2.,-23.
-2.,-22.5
-2.,-22.
-2.,-21.5
-2.,-21.
-2.,-20.5
-2.,-20.
-2.,-19.5
-2.,-19.
-2.,-18.5
-2.,-18.
-2.,-17.5
-2.,-17.
-2.,-16.5
-2.,-16.
-2.,-15.5
-2.,-15.
-2.,-14.5
-2.,-14.
-2.,-13.5
-2.,-13.
-2.,-12.5
-2.,-12.
-2.,-11.5
-2.,-11.
-2.,-10.5
-2.,-10.
-2.,-9.5
-2.,-9.
